name,shot_made_flag,shot_type,shot_distance,x,y
Stephen Curry,1,2PT Field Goal,16,83,138
Stephen Curry,1,2PT Field Goal,9,39,91
Stephen Curry,1,3PT Field Goal,25,-109,228
Stephen Curry,1,2PT Field Goal,15,-155,31
Stephen Curry,1,3PT Field Goal,27,143,231
Stephen Curry,1,3PT Field Goal,28,121,258
Stephen Curry,1,2PT Field Goal,16,99,134
Stephen Curry,0,3PT Field Goal,26,144,228
Stephen Curry,1,3PT Field Goal,26,-32,266
Stephen Curry,0,3PT Field Goal,29,-190,225
Stephen Curry,0,2PT Field Goal,19,141,140
Stephen Curry,0,3PT Field Goal,26,-188,186
Stephen Curry,1,2PT Field Goal,20,83,192
Stephen Curry,0,3PT Field Goal,25,165,194
Stephen Curry,0,3PT Field Goal,22,-228,25
Stephen Curry,1,2PT Field Goal,18,59,178
Stephen Curry,0,3PT Field Goal,25,113,228
Stephen Curry,0,2PT Field Goal,19,110,162
Stephen Curry,0,2PT Field Goal,21,45,208
Stephen Curry,1,3PT Field Goal,25,-177,187
Stephen Curry,1,3PT Field Goal,28,-166,230
Stephen Curry,0,3PT Field Goal,23,237,-17
Stephen Curry,1,2PT Field Goal,11,48,108
Stephen Curry,0,3PT Field Goal,22,-228,25
Stephen Curry,1,3PT Field Goal,26,-100,244
Stephen Curry,0,2PT Field Goal,19,-175,88
Stephen Curry,0,3PT Field Goal,45,21,455
Stephen Curry,1,3PT Field Goal,28,114,258
Stephen Curry,0,3PT Field Goal,28,182,219
Stephen Curry,0,3PT Field Goal,24,-149,197
Stephen Curry,1,3PT Field Goal,28,-82,272
Stephen Curry,1,3PT Field Goal,25,-183,172
Stephen Curry,0,3PT Field Goal,26,200,167
Stephen Curry,1,2PT Field Goal,12,2,127
Stephen Curry,0,3PT Field Goal,27,94,258
Stephen Curry,1,2PT Field Goal,20,-160,124
Stephen Curry,0,3PT Field Goal,28,177,217
Stephen Curry,0,3PT Field Goal,26,-182,190
Stephen Curry,1,3PT Field Goal,26,-142,228
Stephen Curry,0,3PT Field Goal,26,-209,156
Stephen Curry,0,3PT Field Goal,24,163,187
Stephen Curry,0,3PT Field Goal,25,185,178
Stephen Curry,0,3PT Field Goal,25,-73,246
Stephen Curry,0,3PT Field Goal,26,-146,216
Stephen Curry,1,2PT Field Goal,15,43,153
Stephen Curry,1,2PT Field Goal,14,-7,149
Stephen Curry,1,3PT Field Goal,26,121,236
Stephen Curry,1,2PT Field Goal,1,-2,15
Stephen Curry,1,2PT Field Goal,0,-8,4
Stephen Curry,0,2PT Field Goal,1,12,7
Stephen Curry,1,2PT Field Goal,1,9,9
Stephen Curry,1,2PT Field Goal,2,23,-3
Stephen Curry,1,2PT Field Goal,0,1,1
Stephen Curry,1,2PT Field Goal,0,-2,3
Stephen Curry,0,2PT Field Goal,0,-2,9
Stephen Curry,1,2PT Field Goal,1,-15,7
Stephen Curry,1,2PT Field Goal,1,-15,3
Stephen Curry,1,2PT Field Goal,1,-5,14
Stephen Curry,1,2PT Field Goal,1,4,14
Stephen Curry,0,2PT Field Goal,2,28,0
Stephen Curry,1,2PT Field Goal,1,9,9
Stephen Curry,1,2PT Field Goal,1,-10,6
Stephen Curry,1,2PT Field Goal,2,13,17
Stephen Curry,1,2PT Field Goal,1,-16,4
Stephen Curry,1,2PT Field Goal,2,-2,26
Stephen Curry,1,2PT Field Goal,0,-5,-2
Stephen Curry,0,2PT Field Goal,1,-16,0
Stephen Curry,0,2PT Field Goal,14,-130,55
Stephen Curry,1,2PT Field Goal,6,58,37
Stephen Curry,1,2PT Field Goal,10,-87,50
Stephen Curry,1,2PT Field Goal,11,-79,85
Stephen Curry,1,2PT Field Goal,3,-30,17
Stephen Curry,1,2PT Field Goal,16,47,159
Stephen Curry,1,2PT Field Goal,10,100,37
Stephen Curry,1,2PT Field Goal,6,62,12
Stephen Curry,0,2PT Field Goal,8,65,60
Stephen Curry,1,2PT Field Goal,11,88,80
Stephen Curry,1,2PT Field Goal,3,13,30
Stephen Curry,1,2PT Field Goal,17,-158,86
Stephen Curry,0,2PT Field Goal,10,103,28
Stephen Curry,1,2PT Field Goal,4,10,39
Stephen Curry,1,2PT Field Goal,7,53,50
Stephen Curry,1,2PT Field Goal,12,94,75
Stephen Curry,1,2PT Field Goal,7,-60,45
Stephen Curry,1,2PT Field Goal,4,-21,36
Stephen Curry,1,2PT Field Goal,12,-116,41
Stephen Curry,1,2PT Field Goal,9,-86,33
Stephen Curry,1,2PT Field Goal,5,51,0
Stephen Curry,1,2PT Field Goal,2,10,19
Stephen Curry,1,2PT Field Goal,1,18,3
Stephen Curry,0,2PT Field Goal,2,-5,22
Stephen Curry,1,2PT Field Goal,4,43,4
Stephen Curry,0,3PT Field Goal,50,-82,496
Stephen Curry,0,2PT Field Goal,14,9,142
Stephen Curry,0,2PT Field Goal,6,-37,48
Stephen Curry,1,2PT Field Goal,8,-4,80
Stephen Curry,1,2PT Field Goal,10,-81,72
Stephen Curry,1,2PT Field Goal,8,-79,23
Stephen Curry,1,2PT Field Goal,9,-64,75
Stephen Curry,0,2PT Field Goal,4,48,1
Stephen Curry,0,2PT Field Goal,4,-29,30
Stephen Curry,0,2PT Field Goal,11,-43,107
Stephen Curry,1,2PT Field Goal,18,-142,121
Stephen Curry,0,2PT Field Goal,4,-5,48
Stephen Curry,1,2PT Field Goal,6,-41,56
Stephen Curry,0,2PT Field Goal,10,100,26
Stephen Curry,0,2PT Field Goal,16,94,140
Stephen Curry,0,2PT Field Goal,7,42,61
Stephen Curry,0,2PT Field Goal,12,45,121
Stephen Curry,1,2PT Field Goal,10,-100,36
Stephen Curry,1,2PT Field Goal,11,26,108
Stephen Curry,0,2PT Field Goal,7,65,37
Stephen Curry,1,2PT Field Goal,10,-89,58
Stephen Curry,1,2PT Field Goal,19,110,164
Stephen Curry,1,2PT Field Goal,11,-30,112
Stephen Curry,1,2PT Field Goal,2,21,19
Stephen Curry,1,2PT Field Goal,0,-5,0
Stephen Curry,1,2PT Field Goal,3,-35,9
Stephen Curry,0,2PT Field Goal,1,-8,11
Stephen Curry,1,2PT Field Goal,0,-2,9
Stephen Curry,0,2PT Field Goal,2,21,19
Stephen Curry,1,2PT Field Goal,4,-43,11
Stephen Curry,1,2PT Field Goal,3,12,28
Stephen Curry,1,2PT Field Goal,1,-18,4
Stephen Curry,1,2PT Field Goal,0,0,1
Stephen Curry,0,2PT Field Goal,21,-210,31
Stephen Curry,1,3PT Field Goal,23,-234,37
Stephen Curry,0,3PT Field Goal,27,-190,194
Stephen Curry,1,3PT Field Goal,28,-210,190
Stephen Curry,1,3PT Field Goal,25,0,252
Stephen Curry,0,3PT Field Goal,29,192,224
Stephen Curry,0,2PT Field Goal,5,-46,22
Stephen Curry,0,2PT Field Goal,17,20,172
Stephen Curry,0,3PT Field Goal,27,189,201
Stephen Curry,1,2PT Field Goal,17,-123,129
Stephen Curry,0,2PT Field Goal,17,129,118
Stephen Curry,1,2PT Field Goal,21,-98,189
Stephen Curry,0,3PT Field Goal,23,237,19
Stephen Curry,1,3PT Field Goal,26,133,224
Stephen Curry,1,2PT Field Goal,18,124,132
Stephen Curry,0,3PT Field Goal,26,99,249
Stephen Curry,1,3PT Field Goal,27,165,220
Stephen Curry,0,3PT Field Goal,26,-166,206
Stephen Curry,1,2PT Field Goal,18,-166,83
Stephen Curry,1,3PT Field Goal,27,-201,190
Stephen Curry,1,2PT Field Goal,21,116,181
Stephen Curry,1,2PT Field Goal,17,176,34
Stephen Curry,0,2PT Field Goal,14,-11,149
Stephen Curry,0,3PT Field Goal,25,31,258
Stephen Curry,0,3PT Field Goal,24,234,66
Stephen Curry,1,3PT Field Goal,24,-202,145
Stephen Curry,1,3PT Field Goal,27,54,268
Stephen Curry,0,2PT Field Goal,19,195,20
Stephen Curry,1,2PT Field Goal,21,138,159
Stephen Curry,1,3PT Field Goal,27,-190,200
Stephen Curry,1,3PT Field Goal,24,233,82
Stephen Curry,0,2PT Field Goal,19,105,165
Stephen Curry,1,3PT Field Goal,24,-158,187
Stephen Curry,0,3PT Field Goal,24,17,242
Stephen Curry,1,2PT Field Goal,18,179,19
Stephen Curry,0,3PT Field Goal,25,-52,246
Stephen Curry,1,3PT Field Goal,24,-218,113
Stephen Curry,1,3PT Field Goal,27,187,206
Stephen Curry,0,3PT Field Goal,25,0,254
Stephen Curry,0,2PT Field Goal,20,-202,42
Stephen Curry,0,3PT Field Goal,26,-183,197
Stephen Curry,1,3PT Field Goal,26,166,203
Stephen Curry,1,3PT Field Goal,24,-174,172
Stephen Curry,0,2PT Field Goal,21,75,206
Stephen Curry,0,3PT Field Goal,25,-204,146
Stephen Curry,1,3PT Field Goal,26,99,250
Stephen Curry,0,2PT Field Goal,22,99,203
Stephen Curry,0,2PT Field Goal,18,-185,28
Stephen Curry,1,2PT Field Goal,16,-160,4
Stephen Curry,0,2PT Field Goal,16,-152,56
Stephen Curry,1,3PT Field Goal,27,-71,263
Stephen Curry,1,3PT Field Goal,25,200,157
Stephen Curry,1,3PT Field Goal,25,-196,156
Stephen Curry,0,3PT Field Goal,26,113,241
Stephen Curry,0,3PT Field Goal,24,177,173
Stephen Curry,0,2PT Field Goal,21,147,160
Stephen Curry,1,2PT Field Goal,19,73,183
Stephen Curry,0,3PT Field Goal,25,-119,227
Stephen Curry,0,2PT Field Goal,21,135,168
Stephen Curry,0,2PT Field Goal,16,-146,86
Stephen Curry,0,2PT Field Goal,21,-68,205
Stephen Curry,0,3PT Field Goal,24,95,225
Stephen Curry,1,3PT Field Goal,25,0,255
Stephen Curry,0,2PT Field Goal,18,-171,63
Stephen Curry,0,2PT Field Goal,15,-157,28
Stephen Curry,0,3PT Field Goal,27,-15,272
Stephen Curry,1,2PT Field Goal,14,-73,126
Stephen Curry,1,2PT Field Goal,20,94,187
Stephen Curry,0,2PT Field Goal,22,163,157
Stephen Curry,0,2PT Field Goal,22,157,156
Stephen Curry,1,2PT Field Goal,16,-97,138
Stephen Curry,1,2PT Field Goal,22,-185,135
Stephen Curry,0,3PT Field Goal,25,34,254
Stephen Curry,0,2PT Field Goal,20,203,41
Stephen Curry,0,2PT Field Goal,19,-136,138
Stephen Curry,0,3PT Field Goal,27,157,230
Stephen Curry,1,2PT Field Goal,20,28,206
Stephen Curry,1,3PT Field Goal,26,-130,228
Stephen Curry,0,3PT Field Goal,26,105,246
Stephen Curry,0,2PT Field Goal,20,89,183
Stephen Curry,1,3PT Field Goal,25,129,225
Stephen Curry,0,2PT Field Goal,15,152,23
Stephen Curry,0,2PT Field Goal,21,207,61
Stephen Curry,1,3PT Field Goal,24,204,137
Stephen Curry,1,3PT Field Goal,28,-193,206
Stephen Curry,0,3PT Field Goal,26,88,252
Stephen Curry,1,3PT Field Goal,28,-125,255
Stephen Curry,1,2PT Field Goal,18,173,56
Stephen Curry,0,3PT Field Goal,24,-201,148
Stephen Curry,0,3PT Field Goal,26,-205,164
Stephen Curry,1,2PT Field Goal,9,-92,36
Stephen Curry,0,2PT Field Goal,20,1,201
Stephen Curry,0,3PT Field Goal,27,99,260
Stephen Curry,0,3PT Field Goal,26,157,217
Stephen Curry,1,3PT Field Goal,25,163,197
Stephen Curry,1,3PT Field Goal,25,-117,224
Stephen Curry,1,3PT Field Goal,26,69,257
Stephen Curry,1,3PT Field Goal,25,151,209
Stephen Curry,1,3PT Field Goal,27,97,261
Stephen Curry,0,2PT Field Goal,19,149,132
Stephen Curry,1,3PT Field Goal,25,149,211
Stephen Curry,1,3PT Field Goal,27,159,224
Stephen Curry,1,2PT Field Goal,18,-153,108
Stephen Curry,0,2PT Field Goal,10,105,20
Stephen Curry,0,2PT Field Goal,12,103,63
Stephen Curry,1,2PT Field Goal,6,48,45
Stephen Curry,1,2PT Field Goal,6,-38,53
Stephen Curry,0,2PT Field Goal,13,-127,53
Stephen Curry,0,2PT Field Goal,17,-108,140
Stephen Curry,0,3PT Field Goal,33,141,299
Stephen Curry,0,2PT Field Goal,16,154,71
Stephen Curry,1,2PT Field Goal,12,121,14
Stephen Curry,0,2PT Field Goal,10,103,15
Stephen Curry,0,2PT Field Goal,3,28,17
Stephen Curry,0,3PT Field Goal,26,-89,246
Stephen Curry,0,2PT Field Goal,18,-111,151
Stephen Curry,0,2PT Field Goal,14,140,26
Stephen Curry,0,2PT Field Goal,9,-2,96
Stephen Curry,1,2PT Field Goal,14,-73,126
Stephen Curry,0,2PT Field Goal,20,190,83
Stephen Curry,0,2PT Field Goal,17,-67,159
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,1,-15,4
DeMar DeRozan,1,2PT Field Goal,2,-13,17
DeMar DeRozan,1,2PT Field Goal,3,-35,6
DeMar DeRozan,1,2PT Field Goal,6,56,28
DeMar DeRozan,0,2PT Field Goal,1,-16,6
DeMar DeRozan,1,2PT Field Goal,3,34,12
DeMar DeRozan,1,2PT Field Goal,4,34,34
DeMar DeRozan,1,2PT Field Goal,2,20,9
DeMar DeRozan,0,2PT Field Goal,2,26,14
DeMar DeRozan,1,2PT Field Goal,3,6,39
DeMar DeRozan,1,2PT Field Goal,2,-26,4
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,2,24,6
DeMar DeRozan,1,2PT Field Goal,2,28,9
DeMar DeRozan,1,2PT Field Goal,1,-11,7
DeMar DeRozan,1,2PT Field Goal,1,6,11
DeMar DeRozan,1,2PT Field Goal,1,-10,12
DeMar DeRozan,1,2PT Field Goal,2,12,19
DeMar DeRozan,1,2PT Field Goal,1,18,6
DeMar DeRozan,1,2PT Field Goal,2,-8,23
DeMar DeRozan,0,2PT Field Goal,4,13,44
DeMar DeRozan,0,2PT Field Goal,2,20,17
DeMar DeRozan,1,2PT Field Goal,7,-24,67
DeMar DeRozan,1,2PT Field Goal,5,21,56
DeMar DeRozan,0,2PT Field Goal,5,37,34
DeMar DeRozan,0,2PT Field Goal,6,-60,9
DeMar DeRozan,0,2PT Field Goal,4,43,25
DeMar DeRozan,0,2PT Field Goal,4,-2,47
DeMar DeRozan,0,2PT Field Goal,5,-30,48
DeMar DeRozan,1,2PT Field Goal,4,-23,44
DeMar DeRozan,0,2PT Field Goal,6,-51,33
DeMar DeRozan,1,2PT Field Goal,5,21,56
DeMar DeRozan,1,2PT Field Goal,5,45,34
DeMar DeRozan,1,2PT Field Goal,14,143,9
DeMar DeRozan,1,2PT Field Goal,5,-56,6
DeMar DeRozan,0,2PT Field Goal,5,6,50
DeMar DeRozan,1,2PT Field Goal,5,-51,0
DeMar DeRozan,0,2PT Field Goal,9,84,44
DeMar DeRozan,1,2PT Field Goal,3,-30,0
DeMar DeRozan,1,2PT Field Goal,2,-24,1
DeMar DeRozan,0,2PT Field Goal,3,29,26
DeMar DeRozan,0,2PT Field Goal,4,-8,42
DeMar DeRozan,0,2PT Field Goal,4,37,33
DeMar DeRozan,0,2PT Field Goal,6,4,69
DeMar DeRozan,1,2PT Field Goal,4,10,41
DeMar DeRozan,1,2PT Field Goal,9,-4,99
DeMar DeRozan,1,2PT Field Goal,4,-35,25
DeMar DeRozan,1,2PT Field Goal,6,37,58
DeMar DeRozan,0,2PT Field Goal,4,-18,37
DeMar DeRozan,1,2PT Field Goal,4,15,47
DeMar DeRozan,0,2PT Field Goal,5,-54,-14
DeMar DeRozan,0,2PT Field Goal,3,20,31
DeMar DeRozan,1,2PT Field Goal,3,-29,12
DeMar DeRozan,0,2PT Field Goal,5,-32,42
DeMar DeRozan,0,2PT Field Goal,5,-8,52
DeMar DeRozan,0,2PT Field Goal,5,42,31
DeMar DeRozan,0,2PT Field Goal,4,32,34
DeMar DeRozan,1,2PT Field Goal,4,23,34
DeMar DeRozan,0,2PT Field Goal,5,2,55
DeMar DeRozan,0,2PT Field Goal,8,-48,72
DeMar DeRozan,0,2PT Field Goal,3,2,31
DeMar DeRozan,1,2PT Field Goal,5,-46,22
DeMar DeRozan,0,2PT Field Goal,3,-32,17
DeMar DeRozan,1,2PT Field Goal,4,20,36
DeMar DeRozan,1,2PT Field Goal,2,-26,7
DeMar DeRozan,1,2PT Field Goal,2,21,6
DeMar DeRozan,1,2PT Field Goal,1,18,-5
DeMar DeRozan,1,2PT Field Goal,1,1,11
DeMar DeRozan,0,2PT Field Goal,1,10,11
DeMar DeRozan,0,2PT Field Goal,2,-21,7
DeMar DeRozan,1,2PT Field Goal,2,-24,14
DeMar DeRozan,1,2PT Field Goal,2,-26,1
DeMar DeRozan,0,2PT Field Goal,4,40,17
DeMar DeRozan,1,2PT Field Goal,1,18,6
DeMar DeRozan,0,2PT Field Goal,3,-32,-14
DeMar DeRozan,0,2PT Field Goal,0,-2,0
DeMar DeRozan,0,2PT Field Goal,2,-23,6
DeMar DeRozan,0,2PT Field Goal,1,-7,15
DeMar DeRozan,0,2PT Field Goal,2,23,4
DeMar DeRozan,1,2PT Field Goal,1,-19,3
DeMar DeRozan,1,2PT Field Goal,1,-15,7
DeMar DeRozan,1,2PT Field Goal,2,26,12
DeMar DeRozan,1,2PT Field Goal,2,-29,0
DeMar DeRozan,0,2PT Field Goal,2,23,12
DeMar DeRozan,0,2PT Field Goal,2,24,-3
DeMar DeRozan,1,2PT Field Goal,2,15,25
DeMar DeRozan,1,2PT Field Goal,1,15,-2
DeMar DeRozan,1,2PT Field Goal,2,-19,11
DeMar DeRozan,0,2PT Field Goal,1,17,7
DeMar DeRozan,1,2PT Field Goal,0,-8,3
DeMar DeRozan,1,2PT Field Goal,1,-13,3
DeMar DeRozan,1,2PT Field Goal,1,-18,0
DeMar DeRozan,0,2PT Field Goal,3,32,23
DeMar DeRozan,0,2PT Field Goal,3,-27,20
DeMar DeRozan,1,2PT Field Goal,4,43,20
DeMar DeRozan,1,2PT Field Goal,2,-26,4
DeMar DeRozan,0,2PT Field Goal,2,20,20
DeMar DeRozan,1,2PT Field Goal,0,-7,6
DeMar DeRozan,0,2PT Field Goal,1,-17,9
DeMar DeRozan,0,2PT Field Goal,2,-15,17
DeMar DeRozan,0,2PT Field Goal,1,15,11
DeMar DeRozan,1,2PT Field Goal,1,17,6
DeMar DeRozan,0,2PT Field Goal,1,-10,9
DeMar DeRozan,1,2PT Field Goal,2,-27,1
DeMar DeRozan,0,2PT Field Goal,1,-13,4
DeMar DeRozan,1,2PT Field Goal,2,-24,4
DeMar DeRozan,0,2PT Field Goal,0,1,7
DeMar DeRozan,1,2PT Field Goal,2,24,17
DeMar DeRozan,0,2PT Field Goal,4,39,20
DeMar DeRozan,0,2PT Field Goal,2,-27,0
DeMar DeRozan,0,2PT Field Goal,2,-23,0
DeMar DeRozan,0,2PT Field Goal,1,-16,9
DeMar DeRozan,0,2PT Field Goal,1,-19,3
DeMar DeRozan,1,2PT Field Goal,2,21,17
DeMar DeRozan,0,2PT Field Goal,1,-8,12
DeMar DeRozan,1,2PT Field Goal,2,-24,6
DeMar DeRozan,1,2PT Field Goal,2,-21,9
DeMar DeRozan,0,2PT Field Goal,3,29,11
DeMar DeRozan,0,2PT Field Goal,2,-2,23
DeMar DeRozan,0,2PT Field Goal,2,20,6
DeMar DeRozan,1,2PT Field Goal,2,20,0
DeMar DeRozan,1,2PT Field Goal,0,7,0
DeMar DeRozan,0,2PT Field Goal,1,-18,-3
DeMar DeRozan,0,2PT Field Goal,1,10,17
DeMar DeRozan,1,2PT Field Goal,4,45,19
DeMar DeRozan,0,2PT Field Goal,3,28,20
DeMar DeRozan,0,2PT Field Goal,2,29,-3
DeMar DeRozan,0,2PT Field Goal,1,-5,9
DeMar DeRozan,0,2PT Field Goal,2,-7,20
DeMar DeRozan,1,2PT Field Goal,2,21,-3
DeMar DeRozan,1,2PT Field Goal,2,-27,-5
DeMar DeRozan,1,2PT Field Goal,2,-24,-6
DeMar DeRozan,1,2PT Field Goal,2,20,6
DeMar DeRozan,0,2PT Field Goal,1,13,0
DeMar DeRozan,0,2PT Field Goal,1,-11,14
DeMar DeRozan,1,2PT Field Goal,2,20,6
DeMar DeRozan,1,2PT Field Goal,2,-21,3
DeMar DeRozan,1,2PT Field Goal,1,-15,0
DeMar DeRozan,1,2PT Field Goal,1,2,11
DeMar DeRozan,1,2PT Field Goal,2,23,6
DeMar DeRozan,0,2PT Field Goal,2,0,20
DeMar DeRozan,0,2PT Field Goal,1,-6,8
DeMar DeRozan,1,2PT Field Goal,1,-4,15
DeMar DeRozan,1,2PT Field Goal,0,-4,3
DeMar DeRozan,1,2PT Field Goal,1,13,9
DeMar DeRozan,1,2PT Field Goal,1,-19,-5
DeMar DeRozan,1,2PT Field Goal,0,0,6
DeMar DeRozan,0,2PT Field Goal,2,-19,7
DeMar DeRozan,1,2PT Field Goal,1,-13,11
DeMar DeRozan,0,2PT Field Goal,2,-23,11
DeMar DeRozan,0,2PT Field Goal,0,-5,3
DeMar DeRozan,1,2PT Field Goal,0,0,9
DeMar DeRozan,1,2PT Field Goal,1,-19,4
DeMar DeRozan,1,2PT Field Goal,1,-5,12
DeMar DeRozan,0,2PT Field Goal,0,0,4
DeMar DeRozan,1,2PT Field Goal,0,7,1
DeMar DeRozan,1,2PT Field Goal,2,-21,7
DeMar DeRozan,0,2PT Field Goal,3,34,12
DeMar DeRozan,1,2PT Field Goal,2,1,20
DeMar DeRozan,1,2PT Field Goal,1,-5,11
DeMar DeRozan,1,2PT Field Goal,1,-11,-5
DeMar DeRozan,1,2PT Field Goal,3,-34,0
DeMar DeRozan,0,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,13,-125,55
DeMar DeRozan,0,2PT Field Goal,16,0,160
DeMar DeRozan,0,2PT Field Goal,17,-177,9
DeMar DeRozan,1,2PT Field Goal,11,-54,102
DeMar DeRozan,1,2PT Field Goal,16,0,167
DeMar DeRozan,0,2PT Field Goal,10,-5,102
DeMar DeRozan,1,2PT Field Goal,11,-2,110
DeMar DeRozan,1,2PT Field Goal,11,-109,20
DeMar DeRozan,1,2PT Field Goal,12,-125,11
DeMar DeRozan,1,2PT Field Goal,14,114,85
DeMar DeRozan,0,2PT Field Goal,16,160,20
DeMar DeRozan,1,2PT Field Goal,7,0,71
DeMar DeRozan,0,2PT Field Goal,17,13,173
DeMar DeRozan,0,2PT Field Goal,16,165,0
DeMar DeRozan,0,2PT Field Goal,8,34,80
DeMar DeRozan,1,2PT Field Goal,7,-2,77
DeMar DeRozan,1,2PT Field Goal,17,-122,132
DeMar DeRozan,1,2PT Field Goal,15,151,12
DeMar DeRozan,0,2PT Field Goal,14,-134,42
DeMar DeRozan,0,2PT Field Goal,15,157,15
DeMar DeRozan,1,2PT Field Goal,19,195,26
DeMar DeRozan,0,2PT Field Goal,15,-152,25
DeMar DeRozan,0,2PT Field Goal,13,-112,66
DeMar DeRozan,0,2PT Field Goal,15,157,7
DeMar DeRozan,1,2PT Field Goal,16,97,131
DeMar DeRozan,0,2PT Field Goal,15,157,7
DeMar DeRozan,0,2PT Field Goal,17,-86,153
DeMar DeRozan,0,2PT Field Goal,13,-87,108
DeMar DeRozan,1,2PT Field Goal,8,-89,9
DeMar DeRozan,1,2PT Field Goal,16,-157,53
DeMar DeRozan,0,2PT Field Goal,13,7,132
DeMar DeRozan,1,2PT Field Goal,13,-119,53
DeMar DeRozan,1,2PT Field Goal,14,138,42
DeMar DeRozan,1,2PT Field Goal,12,67,110
DeMar DeRozan,1,2PT Field Goal,11,114,15
DeMar DeRozan,0,2PT Field Goal,18,9,189
DeMar DeRozan,0,2PT Field Goal,18,162,91
DeMar DeRozan,1,2PT Field Goal,13,138,17
DeMar DeRozan,0,3PT Field Goal,24,-224,99
DeMar DeRozan,1,2PT Field Goal,13,133,9
DeMar DeRozan,1,2PT Field Goal,12,31,116
DeMar DeRozan,0,2PT Field Goal,15,-67,137
DeMar DeRozan,0,2PT Field Goal,14,119,83
DeMar DeRozan,0,2PT Field Goal,10,89,63
DeMar DeRozan,1,2PT Field Goal,16,31,164
DeMar DeRozan,1,2PT Field Goal,18,81,162
DeMar DeRozan,1,2PT Field Goal,12,72,99
DeMar DeRozan,0,2PT Field Goal,14,-147,22
DeMar DeRozan,0,2PT Field Goal,15,80,134
DeMar DeRozan,1,2PT Field Goal,17,171,22
DeMar DeRozan,1,2PT Field Goal,18,146,108
DeMar DeRozan,0,2PT Field Goal,8,80,26
DeMar DeRozan,1,2PT Field Goal,13,-130,11
DeMar DeRozan,0,2PT Field Goal,14,-134,45
DeMar DeRozan,1,2PT Field Goal,0,1,0
DeMar DeRozan,1,2PT Field Goal,10,12,108
DeMar DeRozan,0,2PT Field Goal,9,-26,91
DeMar DeRozan,1,2PT Field Goal,4,-40,11
DeMar DeRozan,0,2PT Field Goal,6,0,60
DeMar DeRozan,0,2PT Field Goal,10,0,101
DeMar DeRozan,1,2PT Field Goal,6,-13,67
DeMar DeRozan,1,2PT Field Goal,11,114,7
DeMar DeRozan,0,2PT Field Goal,6,39,53
DeMar DeRozan,1,2PT Field Goal,7,-13,72
DeMar DeRozan,1,2PT Field Goal,9,32,89
DeMar DeRozan,0,2PT Field Goal,12,-92,85
DeMar DeRozan,0,2PT Field Goal,9,-16,91
DeMar DeRozan,0,2PT Field Goal,9,84,53
DeMar DeRozan,0,2PT Field Goal,5,-40,42
DeMar DeRozan,1,2PT Field Goal,6,28,63
DeMar DeRozan,0,2PT Field Goal,16,-125,105
DeMar DeRozan,1,2PT Field Goal,10,-90,45
DeMar DeRozan,1,2PT Field Goal,4,45,15
DeMar DeRozan,0,2PT Field Goal,20,-120,164
DeMar DeRozan,1,2PT Field Goal,9,65,75
DeMar DeRozan,0,2PT Field Goal,11,95,60
DeMar DeRozan,1,2PT Field Goal,14,143,42
DeMar DeRozan,0,3PT Field Goal,25,-191,162
DeMar DeRozan,0,3PT Field Goal,22,-228,-6
DeMar DeRozan,1,2PT Field Goal,19,-160,113
DeMar DeRozan,0,3PT Field Goal,23,230,0
DeMar DeRozan,1,2PT Field Goal,16,152,61
DeMar DeRozan,1,2PT Field Goal,20,173,112
DeMar DeRozan,1,2PT Field Goal,21,-119,175
DeMar DeRozan,0,3PT Field Goal,24,-240,33
DeMar DeRozan,1,2PT Field Goal,7,58,52
DeMar DeRozan,1,2PT Field Goal,18,176,56
DeMar DeRozan,0,2PT Field Goal,18,-168,82
DeMar DeRozan,1,2PT Field Goal,17,-138,115
DeMar DeRozan,1,3PT Field Goal,23,236,1
DeMar DeRozan,1,2PT Field Goal,15,-153,37
DeMar DeRozan,1,2PT Field Goal,19,193,45
DeMar DeRozan,0,2PT Field Goal,19,149,127
DeMar DeRozan,1,3PT Field Goal,23,230,0
DeMar DeRozan,1,2PT Field Goal,20,84,186
DeMar DeRozan,1,2PT Field Goal,18,-43,184
DeMar DeRozan,1,2PT Field Goal,18,-40,181
DeMar DeRozan,1,2PT Field Goal,18,-172,61
